"DOY"	"Date"	"Year"	"Month"	"Day"	"Port"	"Location"	"Tree"	"code"	"CO2"	"CO2_R2"	"CH4"	"CH4_R2"	"N2O"	"N2O_R2"	"Temp"	"SWC"	"Height"	"BA"	"Diam"	"GWT"	"SF"	"CO2sd"	"CO2_R2sd"	"CH4sd"	"CH4_R2sd"	"N2Osd"	"N2O_R2sd"	"Tempsd"	"SWCsd"	"Heightsd"	"BAsd"	"Diamsd"	"GWTsd"	"SFsd"
279	"10/7/2017"	2017	10	7	4	"1"	"2"	"Soil"	10.0443273913043	0.999608652173913	-1.36746943478261	0.985040130434783	-0.0261600869565217	0.295895049565217	19.392125	0.303916748229825	NA	1824.668429	48.2	-1.16626408125	NA	0.544894657252185	0.00044099398147775	0.291293539030621	0.0226411197468523	0.222851467466748	0.235225077741783	0.607043391651557	0.00519918265681934	NA	0	0	0.0113837853623377	NA
279	"10/7/2017"	2017	10	7	5	"2"	"2"	"Stem"	3.01062673913043	0.996027086956522	0.522764847826087	0.684945826086957	-0.0067264347826087	0.143272603391304	19.3709166666667	0.303699250947138	60	1824.668429	48.2	-1.16626408125	NA	0.681320628518295	0.00537435157960341	0.739985047436946	0.277288512195847	0.0770078652133109	0.202663184280327	0.845564227199117	0.00495880235614845	0	0	0	0.0113837853623377	NA
279	"10/7/2017"	2017	10	7	6	"3"	"2"	"Stem"	1.59310229166667	0.993233479166667	0.376362958333333	0.711999046	0.00768316666666667	0.229864702083333	20.07775	0.303916607432388	151	1824.668429	48.2	-1.16626408125	NA	0.204586865732846	0.0181946813618223	0.555360770715717	0.295266593893035	0.0791565761934324	0.197567566619983	0.999150302050175	0.00520517332572046	0	0	0	0.0113837853623377	NA
279	"10/7/2017"	2017	10	7	7	"1"	"3"	"Soil"	44.9712125	0.995736770833333	1.16965220833333	0.946236625	-0.0381271041666667	0.254717703458333	19.3326041666667	0.265554346285225	NA	1104.466167	37.5	-1.16626408125	NA	8.19996940478452	0.00778976988550446	0.760800267496694	0.0993820516403468	0.159650348232574	0.237802274719856	0.595731537493603	0.000853373011217896	NA	0	0	0.0113837853623377	NA
279	"10/7/2017"	2017	10	7	8	"2"	"3"	"Stem"	4.58380956521739	0.994547934782609	0.446050260869565	0.648681591304348	-0.0198642173913044	0.160259725434783	22.3068958333333	0.265611497160867	54	1104.466167	37.5	-1.16626408125	NA	1.23790007338116	0.00660554130378487	0.846777517914251	0.307154898750448	0.0763119021647085	0.188898914991304	1.81125834219081	0.000848447095098861	0	0	0	0.0113837853623377	NA
279	"10/7/2017"	2017	10	7	9	"3"	"3"	"Stem"	1.91877444444444	0.972756777777778	0.520097777777778	0.586605073333333	-0.0178723333333333	0.185311589333333	21.9676666666667	0.26561788123525	154	1104.466167	37.5	-1.16626408125	NA	0.372236231347484	0.0206384989024019	1.16662436614327	0.408267695731293	0.0610132562563252	0.154456432658179	1.65065580291899	0.000842979394719117	0	0	0	0.0113837853623377	NA
280	"10/8/2017"	2017	10	8	1	"1"	"1"	"Soil"	36.25669375	0.996707125	-9.47197020833333	0.988699979166667	-0.0524421666666667	0.289302741666667	20.6932708333333	0.0842190542185653	NA	4417.864669	75	-1.14963139583333	NA	3.96411738370688	0.0137924757443183	0.97301233431174	0.0438749560972106	0.304030024426031	0.21944903943482	0.490890384008812	0.000278519096156229	NA	0	0	0.0128705166926104	NA
280	"10/8/2017"	2017	10	8	2	"2"	"1"	"Stem"	3.24603956521739	0.998488760869565	2.23319082608696	0.924788369565217	-0.0141470652173913	0.224064652347826	20.5078541666667	0.0842102325342461	55	4417.864669	75	-1.14963139583333	NA	0.319000907215556	0.00168369995619472	1.25422020314542	0.175068928853117	0.129949000198881	0.183091198342749	0.379766446510125	0.000270684347851119	0	0	0	0.0128705166926104	NA
280	"10/8/2017"	2017	10	8	3	"3"	"1"	"Stem"	1.526410125	0.9696333125	11.4801582083333	0.949880416666667	-0.0239541458333333	0.152536121833333	22.905046875	0.0842014108499269	149	4417.864669	75	-1.14963139583333	NA	0.451802547801804	0.0273893626089831	4.75566541693923	0.111474463736696	0.0844403711036321	0.189286239852864	0.796651571671969	0.000269634209443871	0	0	0	0.0128705166926104	NA
280	"10/8/2017"	2017	10	8	4	"1"	"2"	"Soil"	9.80122891304348	0.999453347826087	-1.6585052173913	0.990017043478261	-0.109024043478261	0.2938299535	20.6672083333333	0.301572147419404	NA	1824.668429	48.2	-1.14963139583333	NA	0.586758049121605	0.000233534815137761	0.665392424548508	0.00515859287084324	0.202689076747093	0.231345007925243	0.502250931495807	0.00280391998682539	NA	0	0	0.0128705166926104	NA
280	"10/8/2017"	2017	10	8	5	"2"	"2"	"Stem"	2.96106282608696	0.995154369565217	0.503288913043478	0.736302158695652	-0.0097294347826087	0.179671649782609	21.2991666666667	0.301646027238467	60	1824.668429	48.2	-1.14963139583333	NA	0.551066201989021	0.00549449193245834	0.773538962776567	0.316306789255585	0.070158997505553	0.154739819548602	0.515919918513368	0.00284816090106039	0	0	0	0.0128705166926104	NA
280	"10/8/2017"	2017	10	8	6	"3"	"2"	"Stem"	1.6647847826087	0.995583152173913	0.353366239130435	0.608621217391304	0.0103602608695652	0.229604176086957	22.1478541666667	0.301674556672375	151	1824.668429	48.2	-1.14963139583333	NA	0.329170158716922	0.00544670871309784	0.499758561463976	0.347798210271056	0.0796151190884891	0.229582225691785	0.655859997639453	0.00284952876535444	0	0	0	0.0128705166926104	NA
280	"10/8/2017"	2017	10	8	7	"1"	"3"	"Soil"	44.5155645833333	0.997052770833333	1.2422763125	0.896429933333333	-0.133487916666667	0.287387293541667	20.64575	0.264882416109725	NA	1104.466167	37.5	-1.14963139583333	NA	4.99355659321784	0.00248554869272258	1.07172973106826	0.254769094805537	0.176570468601538	0.278611718890015	0.485255938744655	0.00062127828060558	NA	0	0	0.0128705166926104	NA
280	"10/8/2017"	2017	10	8	8	"2"	"3"	"Stem"	5.29115041666667	0.988428	0.362939875	0.498372605416667	-0.00784208333333333	0.230389586541667	24.3429583333333	0.264895174200025	54	1104.466167	37.5	-1.14963139583333	NA	0.851311020161048	0.0188880790447308	0.875592180780344	0.299884481586414	0.0917234672181252	0.157286230854633	1.09629044386916	0.000626855845502065	0	0	0	0.0128705166926104	NA
280	"10/8/2017"	2017	10	8	9	"3"	"3"	"Stem"	NA	NA	NA	NA	NA	NA	23.7859375	0.264907854265413	154	1104.466167	37.5	-1.14963139583333	NA	NA	NA	NA	NA	NA	NA	0.977225356863925	0.000612609477407933	0	0	0	0.0128705166926104	NA
281	"10/9/2017"	2017	10	9	1	"1"	"1"	"Soil"	40.0368979166667	0.997395354166667	-9.77465770833333	0.981059270833333	-0.170173229166667	0.316199942916667	21.2536875	0.0844728775105949	NA	4417.864669	75	-1.13325939479167	NA	7.67272527954191	0.0112681543418293	1.64442887063245	0.0826849519652733	0.238974432171873	0.252604543338032	0.267725679385026	0.00175160568031521	NA	0	0	0.0118886365674831	NA
281	"10/9/2017"	2017	10	9	2	"2"	"1"	"Stem"	3.22086108695652	0.998427217391304	2.01983343478261	0.980024956521739	-0.00410617391304348	0.156809321304348	21.2817291666667	0.0842880940302951	55	4417.864669	75	-1.13325939479167	NA	0.446737726396893	0.00256226020530387	0.736141472626314	0.0195727468399727	0.0961748177400509	0.16501759396209	0.271584440354659	0.00159457160284678	0	0	0	0.0118886365674831	NA
281	"10/9/2017"	2017	10	9	3	"3"	"1"	"Stem"	1.68466636363636	0.9741085	13.0291436363636	0.983202272727273	-0.0399959545454545	0.21751707	23.3072447916667	0.0843671926000784	149	4417.864669	75	-1.13325939479167	NA	0.895458644113227	0.0281776225022792	7.52110334838836	0.0228164609608769	0.0839950349714492	0.197214721189352	0.608494581358245	0.00170272485045005	0	0	0	0.0118886365674831	NA
281	"10/9/2017"	2017	10	9	4	"1"	"2"	"Soil"	11.0604304347826	0.999585086956522	-1.16219541304348	0.945657756521739	-0.030687847826087	0.176904156521739	21.2365625	0.301638923516738	NA	1824.668429	48.2	-1.13325939479167	NA	1.08452007664672	0.000191901232419048	0.380041120528503	0.108685463316355	0.123262103423728	0.19447405211383	0.272814370417912	0.00489658181709242	NA	0	0	0.0118886365674831	NA
281	"10/9/2017"	2017	10	9	5	"2"	"2"	"Stem"	3.034036	0.9892497	0.537587975	0.65198122915	0.01191155	0.159853957	21.9086041666667	0.3019165583836	60	1824.668429	48.2	-1.13325939479167	NA	0.658163176066943	0.0180653315033607	0.892137315412801	0.297113814383526	0.0777334244531134	0.177817766409453	0.36017239166962	0.00506271461881592	0	0	0	0.0118886365674831	NA
281	"10/9/2017"	2017	10	9	6	"3"	"2"	"Stem"	1.769735	0.996635166666667	0.203398208333333	0.656466122083333	-0.00610022916666667	0.165360001583333	22.7104583333333	0.301973969959767	151	1824.668429	48.2	-1.13325939479167	NA	0.319294902136622	0.00425793462553881	0.458470292566295	0.35172032995343	0.0666998191448528	0.177777841367205	0.501309847704787	0.00503823638392755	0	0	0	0.0118886365674831	NA
281	"10/9/2017"	2017	10	9	7	"1"	"3"	"Soil"	46.0419458333333	0.995383166666667	0.884489791666667	0.693150811666667	-0.130755875	0.334564900833333	21.224625	0.263723500500725	NA	1104.466167	37.5	-1.13325939479167	NA	3.60480920377682	0.00559339649996289	0.97654598928437	0.363125940082241	0.17859493806238	0.268683727069318	0.259900116683648	0.00130086251404087	NA	0	0	0.0118886365674831	NA
281	"10/9/2017"	2017	10	9	8	"2"	"3"	"Stem"	4.82196239130435	0.98582497826087	0.290324304347826	0.666833484347826	-0.022073	0.241251518695652	24.4691666666667	0.263736268649492	54	1104.466167	37.5	-1.13325939479167	NA	1.19066929033238	0.021917664671384	1.07923604125795	0.280507331149312	0.0894244907907326	0.214342161368867	0.847895690193832	0.00131222294997429	0	0	0	0.0118886365674831	NA
281	"10/9/2017"	2017	10	9	9	"3"	"3"	"Stem"	2.56621666666667	0.9875815	0.133114333333333	0.447332921666667	0.0465025	0.249521363833333	24.0951041666667	0.263742554663146	154	1104.466167	37.5	-1.13325939479167	NA	0.480961270942543	0.00704815901494851	0.402527359003418	0.391871955590316	0.0886105176099316	0.230507438180369	0.720306607107524	0.00131584204333759	0	0	0	0.0118886365674831	NA
282	"10/10/2017"	2017	10	10	1	"1"	"1"	"Soil"	39.7964729166667	0.997341458333333	-11.8162579166667	0.9910874375	0.0364195416666667	0.358579882166667	21.1716666666667	0.0820470505526489	NA	4417.864669	75	-1.12452902395833	NA	3.62460056638867	0.0114613103355107	4.58148904019394	0.0320395706728117	0.383988787188193	0.276545761328853	0.231415054687961	0.000637205017068318	NA	0	0	0.0155305723892888	NA
282	"10/10/2017"	2017	10	10	2	"2"	"1"	"Stem"	3.52335152173913	0.994004152173913	2.9488077826087	0.855969343478261	-6.82956521739128e-05	0.177383981617391	20.9491875	0.082073565963955	55	4417.864669	75	-1.12452902395833	NA	1.16546527107245	0.00882761710284417	5.30776772943721	0.256296416475648	0.121508137606673	0.211628519703466	0.342066126727491	0.000654820633254379	0	0	0	0.0155305723892888	NA
282	"10/10/2017"	2017	10	10	3	"3"	"1"	"Stem"	1.54848009090909	0.992344568181818	11.8686813636364	0.995911590909091	-0.000761272727272727	0.136476046818182	22.6382604166667	0.0820823981934637	149	4417.864669	75	-1.12452902395833	NA	0.438840397043423	0.0112527321828285	2.72828704786459	0.0092758326216397	0.0889058117277476	0.169307394050202	0.53208848397431	0.000658358323922197	0	0	0	0.0155305723892888	NA
282	"10/10/2017"	2017	10	10	4	"1"	"2"	"Soil"	12.3765652173913	0.99935547826087	-1.62900373913043	0.957933652173913	-0.0695917391304348	0.255160120434783	21.1575416666667	0.293120016239054	NA	1824.668429	48.2	-1.12452902395833	NA	0.893968359013335	0.00043062458545331	0.903570054782554	0.121160267546978	0.16631800737394	0.238217918319618	0.238491633098461	0.00407299459009189	NA	0	0	0.0155305723892888	NA
282	"10/10/2017"	2017	10	10	5	"2"	"2"	"Stem"	3.4664002173913	0.994491152173913	0.995479065217391	0.883259173913043	0.0290301304347826	0.23504153173913	21.1813333333333	0.293185826592104	60	1824.668429	48.2	-1.12452902395833	NA	0.890697913253317	0.00776888681541895	1.84119804077765	0.179893298547084	0.0860926732593242	0.198377624617536	0.616331832324303	0.00394398852706402	0	0	0	0.0155305723892888	NA
282	"10/10/2017"	2017	10	10	6	"3"	"2"	"Stem"	2.30860909090909	0.991765545454545	0.457687238095238	0.73170319047619	0.00284663636363636	0.219671018181818	22.020375	0.293221500345583	151	1824.668429	48.2	-1.12452902395833	NA	0.663921659233327	0.00917525061148467	1.38086605593218	0.287401864160903	0.0750049625752129	0.130761320673802	0.552402642415681	0.00391005286409426	0	0	0	0.0155305723892888	NA
282	"10/10/2017"	2017	10	10	7	"1"	"3"	"Soil"	60.6877304347826	0.9975785	-1.21091777272727	0.928937454545455	-0.132662217391304	0.375818350434783	21.1778125	0.265181086987146	NA	1104.466167	37.5	-1.12452902395833	NA	1.95027355620478	0.00113330727799818	2.11284023546841	0.123853919880574	0.2369350394573	0.251912212849502	0.22885284870129	0.000796601768663262	NA	0	0	0.0155305723892888	NA
282	"10/10/2017"	2017	10	10	8	"2"	"3"	"Stem"	6.012745	0.995965043478261	0.173547826086957	0.769788752173913	-0.0471228260869565	0.264197610434783	23.9592291666667	0.265193767052533	54	1104.466167	37.5	-1.12452902395833	NA	1.66980588564755	0.00631166687735902	1.8155956570212	0.232949184929351	0.0934045603814893	0.233173100600299	0.664097622131727	0.000783162017491856	0	0	0	0.0155305723892888	NA
282	"10/10/2017"	2017	10	10	9	"3"	"3"	"Stem"	2.70240619047619	0.9952665	0.72966430952381	0.684689414285714	0.00292280952380952	0.194497771904762	23.703625	0.265193767052533	154	1104.466167	37.5	-1.12452902395833	NA	1.02506882640375	0.00869103464208952	2.25660089624842	0.28823333055371	0.0740215669299286	0.178808168202629	0.597142311528325	0.000783162017491856	0	0	0	0.0155305723892888	NA
283	"10/11/2017"	2017	10	11	1	"1"	"1"	"Soil"	35.6840826086957	0.999663326086957	-10.5443239130435	0.997718304347826	-0.0314166304347826	0.401921856913043	20.2106458333333	0.0803031663117323	NA	4417.864669	75	-1.14038987916667	NA	3.46690725151292	0.000116043252976064	1.75799634615594	0.00138580542497471	0.354176557299149	0.262213867890467	0.232191285420798	0.000576533015589029	NA	0	0	0.011549687409302	NA
283	"10/11/2017"	2017	10	11	2	"2"	"1"	"Stem"	3.15458760869565	0.995236347826087	1.09101934782609	0.976176673913043	-0.00609080434782608	0.14530324	20.063	0.0803120377625003	55	4417.864669	75	-1.14038987916667	NA	0.67093757017846	0.00720640351990502	3.30975391504562	0.0402715441623285	0.0973759084084992	0.132145799509996	0.145673249610811	0.000574900088544088	0	0	0	0.011549687409302	NA
283	"10/11/2017"	2017	10	11	3	"3"	"1"	"Stem"	1.56055073913043	0.987116608695652	12.4571495652174	0.994419760869565	0.00406039130434783	0.12225908173913	20.9421302083333	0.0803120377625003	149	4417.864669	75	-1.14038987916667	NA	0.494486612411501	0.0157665358440508	2.71913135280114	0.0103856737951302	0.0883868425886708	0.187077945163392	0.275698848874287	0.000574900088544088	0	0	0	0.011549687409302	NA
283	"10/11/2017"	2017	10	11	4	"1"	"2"	"Soil"	11.8461354166667	0.9981731875	-1.45667704166667	0.968688333333333	-0.0692163541666667	0.371791695833333	20.2260625	0.286359125671588	NA	1824.668429	48.2	-1.14038987916667	NA	4.91788658273395	0.00591048248750087	1.00148939730069	0.120383773279157	0.24822163716878	0.279999195592822	0.217129710406716	0.00168993352670681	NA	0	0	0.011549687409302	NA
283	"10/11/2017"	2017	10	11	5	"2"	"2"	"Stem"	3.23358791666667	0.994941458333333	0.549617041666667	0.792999095833333	-0.00392291666666667	0.250122501541667	20.016875	0.286353159368808	60	1824.668429	48.2	-1.14038987916667	NA	2.04837155849731	0.00551094213502372	0.727385367368183	0.287975064418633	0.115120022043127	0.256525823920779	0.217026809103312	0.00170153496734035	0	0	0	0.011549687409302	NA
283	"10/11/2017"	2017	10	11	6	"3"	"2"	"Stem"	1.98272326086957	0.993847	0.280395782608696	0.72479522173913	-0.0131054782608696	0.178545580391304	20.4873958333333	0.286335301653508	151	1824.668429	48.2	-1.14038987916667	NA	1.75209790116644	0.0104319384496929	0.540773011155828	0.295792126942446	0.0758037573108529	0.205824963781217	0.268051624617619	0.00169264829003326	0	0	0	0.011549687409302	NA
283	"10/11/2017"	2017	10	11	7	"1"	"3"	"Soil"	56.8141804347826	0.998011108695652	-0.549552956521739	0.864504704347826	-0.143333326086957	0.372987791304348	20.24625	0.264253406680204	NA	1104.466167	37.5	-1.14038987916667	NA	3.64782684138289	0.000890831607857129	0.683606971920767	0.240994215218939	0.187220110004338	0.211624070417197	0.235552311184475	0.000410717902933408	NA	0	0	0.011549687409302	NA
283	"10/11/2017"	2017	10	11	8	"2"	"3"	"Stem"	5.50686195652174	0.996437391304348	0.726897652173913	0.582977961304348	-0.0375022173913043	0.201579403043478	21.8392083333333	0.264234307740075	54	1104.466167	37.5	-1.14038987916667	NA	1.33183728172839	0.00421459276302027	1.30593827916189	0.368296525845993	0.0697789839558096	0.181858772232533	0.304320623137287	0.000431579594118069	0	0	0	0.011549687409302	NA
283	"10/11/2017"	2017	10	11	9	"3"	"3"	"Stem"	2.28038125	0.982737	-0.0545909	0.52598230685	-0.0128878	0.19133754115	21.5612916666667	0.264253406680204	154	1104.466167	37.5	-1.14038987916667	NA	0.94174602239574	0.0183678320354965	2.22373462592805	0.349377201957432	0.0754512432213155	0.220986539586185	0.372024716239061	0.000410717902933408	0	0	0	0.011549687409302	NA
284	"10/12/2017"	2017	10	12	1	"1"	"1"	"Soil"	32.0947833333333	0.998525520833333	-8.76281979166667	0.993788041666667	0.0438986875	0.303116969875	18.3917083333333	0.0996535409402443	NA	4417.864669	75	-1.13984806458333	NA	6.18066649836876	0.00548835678164153	1.02640537979426	0.0239502760254207	0.270756399151237	0.200317052191482	0.856102212465548	0.0133779234104303	NA	0	0	0.0156292629124493	NA
284	"10/12/2017"	2017	10	12	2	"2"	"1"	"Stem"	2.80015979166667	0.997524354166667	1.950666875	0.9940495	0.00854460416666666	0.156450738375	18.3884166666667	0.0997399209329792	55	4417.864669	75	-1.13984806458333	NA	0.687687070884651	0.00550699843377018	0.369189544542627	0.00420013667479482	0.101532322416899	0.160270223544308	0.855674507227392	0.0133746566862289	0	0	0	0.0156292629124493	NA
284	"10/12/2017"	2017	10	12	3	"3"	"1"	"Stem"	1.3242352173913	0.99251802173913	12.0732191304348	0.996038391304348	-0.0110766086956522	0.15193152673913	18.09559375	0.0997831959008588	149	4417.864669	75	-1.13984806458333	NA	0.29934686269549	0.00732258700323599	3.07796840379984	0.00554322065671319	0.0843005960637501	0.126744263937271	1.2194213408784	0.0133676862777514	0	0	0	0.0156292629124493	NA
284	"10/12/2017"	2017	10	12	4	"1"	"2"	"Soil"	9.8081925	0.997426958333333	-1.20813241666667	0.986020208333333	-0.00902158333333333	0.205161344833333	18.4218333333333	0.308720764299458	NA	1824.668429	48.2	-1.13984806458333	NA	3.84421037878166	0.0057934311488486	0.441137259819378	0.0161563970396415	0.16001826940015	0.220184805215483	0.821371687651433	0.013588994775484	NA	0	0	0.0156292629124493	NA
284	"10/12/2017"	2017	10	12	5	"2"	"2"	"Stem"	2.58481673913043	0.998545695652174	0.500846869565217	0.963233391304348	-0.00582165217391304	0.21791552773913	17.9620416666667	0.3087508588559	60	1824.668429	48.2	-1.13984806458333	NA	0.32930673902502	0.00120785352192838	0.129850816256511	0.010509060500951	0.0889687562061734	0.203793292754862	0.920604219316416	0.0135321525202279	0	0	0	0.0156292629124493	NA
284	"10/12/2017"	2017	10	12	6	"3"	"2"	"Stem"	1.40021913043478	0.997355847826087	0.231752326086957	0.882429934782609	-0.0153064782608696	0.260898583043478	18.0829166666667	0.3085599132879	151	1824.668429	48.2	-1.13984806458333	NA	0.15382316706687	0.00328753577731926	0.0712295680764298	0.0850953180485251	0.0844330596356823	0.224070833162066	1.08850040109704	0.013825748288205	0	0	0	0.0156292629124493	NA
284	"10/12/2017"	2017	10	12	7	"1"	"3"	"Soil"	63.0223608695652	0.999092304347826	-1.43765326086957	0.993218652173913	-0.0563402826086957	0.340047188695652	18.4508333333333	0.260777441572433	NA	1104.466167	37.5	-1.13984806458333	NA	10.8241084612813	0.000436717761445611	0.274799573250168	0.00368075993399457	0.205698950802271	0.255512148019807	0.855664840250305	0.0117547769921358	NA	0	0	0.0156292629124493	NA
284	"10/12/2017"	2017	10	12	8	"2"	"3"	"Stem"	4.41331282608696	0.998033586956522	0.109490434782609	0.479180316086956	-0.00569439130434783	0.118384905652174	18.4295416666667	0.260975164279071	54	1104.466167	37.5	-1.13984806458333	NA	0.901196950309605	0.00514635948257728	0.0824813614691366	0.264453315664724	0.0509018504778283	0.153689399805296	1.60768377755801	0.0117968786915224	0	0	0	0.0156292629124493	NA
284	"10/12/2017"	2017	10	12	9	"3"	"3"	"Stem"	1.85842340909091	0.99260775	0.0337897272727273	0.281732055909091	-0.0329921818181818	0.232964773954545	18.2207291666667	0.261078297151783	154	1104.466167	37.5	-1.13984806458333	NA	0.259791563563059	0.0108396464994087	0.0805884113890316	0.239750748853637	0.0775125157774913	0.207261606813346	1.5035984010769	0.0117791659452107	0	0	0	0.0156292629124493	NA
285	"10/13/2017"	2017	10	13	1	"1"	"1"	"Soil"	28.2191958333333	0.999652229166667	-8.68570208333333	0.998833229166667	-0.0773344583333333	0.230863054166667	16.9719583333333	0.0954187810067418	NA	4417.864669	75	-1.07149764375	NA	1.82886726607986	0.000176543625546259	0.309357401299774	0.000427665146823982	0.240900603734147	0.194534450074273	0.229194331663475	0.000879981568566398	NA	0	0	0.0490185728929924	NA
285	"10/13/2017"	2017	10	13	2	"2"	"1"	"Stem"	2.73364541666667	0.994787625	1.82976708333333	0.9905165	-0.0389082916666667	0.23171840875	17.2652916666667	0.0952973824397984	55	4417.864669	75	-1.07149764375	NA	0.484704462416817	0.0161238266005488	0.317727694492697	0.0157111929029842	0.119512374171947	0.200514924061465	0.230209824737775	0.000694419379656272	0	0	0	0.0490185728929924	NA
285	"10/13/2017"	2017	10	13	3	"3"	"1"	"Stem"	1.30564347826087	0.99646552173913	13.2545869565217	0.998991826086956	-0.00948252173913043	0.238229796086957	16.7275729166667	0.0952973824397984	149	4417.864669	75	-1.07149764375	NA	0.160470603385755	0.00260396304382318	1.37188955005474	0.00248759141727264	0.110838486567318	0.218704512205433	0.416061668970809	0.000694419379656272	0	0	0	0.0490185728929924	NA
285	"10/13/2017"	2017	10	13	4	"1"	"2"	"Soil"	11.3215458333333	0.997169125	-1.49382354166667	0.961975375	-0.03466825	0.275024336333333	16.9744375	0.307247914140258	NA	1824.668429	48.2	-1.07149764375	NA	7.78800828592596	0.00732060071966359	0.872232952183272	0.138299598409242	0.201314242966443	0.247159265600678	0.229129131642817	0.00220909804427465	NA	0	0	0.0490185728929924	NA
285	"10/13/2017"	2017	10	13	5	"2"	"2"	"Stem"	2.48164717391304	0.997956173913043	0.47502997826087	0.963020869565217	-0.00537226086956522	0.138283102173913	16.6027083333333	0.307242265226225	60	1824.668429	48.2	-1.07149764375	NA	0.442193098530768	0.00431954122829321	0.102397762399256	0.0118172068315823	0.061512960306395	0.17902073295805	0.328389413477441	0.00220977597136493	0	0	0	0.0490185728929924	NA
285	"10/13/2017"	2017	10	13	6	"3"	"2"	"Stem"	1.32885565217391	0.996289043478261	0.254352369565217	0.847528565217391	-0.00260365217391304	0.180895366043478	16.4998541666667	0.307298489050292	151	1824.668429	48.2	-1.07149764375	NA	0.264188541951423	0.00529501397095127	0.103739038041509	0.116557487169842	0.0732656224548164	0.170596588443963	0.318814361930557	0.00218975408355244	0	0	0	0.0490185728929924	NA
285	"10/13/2017"	2017	10	13	7	"1"	"3"	"Soil"	50.3795520833333	0.99820275	-1.53995958333333	0.993343458333333	-0.134555145833333	0.350013894875	16.9883958333333	0.255229309878608	NA	1104.466167	37.5	-1.07149764375	NA	4.77668469928763	0.00392187374527955	0.102756134799579	0.00932429691476575	0.206305802870899	0.267311456480557	0.221656264398509	0.00127424476281556	NA	0	0	0.0490185728929924	NA
285	"10/13/2017"	2017	10	13	8	"2"	"3"	"Stem"	4.29352760869565	0.994418391304348	0.128195043478261	0.551545465434783	0.013532347826087	0.132122774695652	17.1487291666667	0.255203143466808	54	1104.466167	37.5	-1.07149764375	NA	1.0455119001343	0.0175801020390542	0.200651653733184	0.304400003374035	0.0627713387293398	0.116987470813033	0.581029614211341	0.00127615360177573	0	0	0	0.0490185728929924	NA
285	"10/13/2017"	2017	10	13	9	"3"	"3"	"Stem"	1.75371409090909	0.997382681818182	0.063136	0.358590677863636	-0.0149229545454545	0.158373707727273	16.6679375	0.255177232852167	154	1104.466167	37.5	-1.07149764375	NA	0.228742767497614	0.00176501070781492	0.111308393078056	0.283360612998292	0.0611113330308492	0.195157837712175	0.435673349727802	0.00126081491068765	0	0	0	0.0490185728929924	NA
286	"10/14/2017"	2017	10	14	1	"1"	"1"	"Soil"	50.0171666666667	0.999200875	-11.7948845833333	0.995304833333333	-0.0220773333333333	0.254179993458333	17.7087916666667	0.101867405416728	NA	4417.864669	75	-1.01110576354167	NA	8.91876463699681	0.00256666585133151	1.53773263856373	0.00891194962160194	0.303853268945458	0.236023952833635	0.329352326104045	0.00121169807065383	NA	0	0	0.0184267444424758	NA
286	"10/14/2017"	2017	10	14	2	"2"	"1"	"Stem"	2.87861	0.993940083333333	2.29984064583333	0.919623416666667	0.006184	0.136299328270833	17.720125	0.101686250638342	55	4417.864669	75	-1.01110576354167	NA	0.821995814117132	0.0148815988356694	1.77322189662843	0.205255039048013	0.0784297308606218	0.133585336422152	0.251948806480516	0.00144313415302635	0	0	0	0.0184267444424758	NA
286	"10/14/2017"	2017	10	14	3	"3"	"1"	"Stem"	1.65179891304348	0.996534717391304	14.9554326086957	0.997769282608696	0.0184720869565217	0.150406813478261	17.5061458333333	0.101651867708441	149	4417.864669	75	-1.01110576354167	NA	0.377054499942878	0.00230050646017788	4.26831862158457	0.00299584950323734	0.0979016345243405	0.157481245668626	0.493949593211755	0.00141655848842006	0	0	0	0.0184267444424758	NA
286	"10/14/2017"	2017	10	14	4	"1"	"2"	"Soil"	12.0416886363636	0.994592431818182	-0.894669913043478	0.963592065217391	0.0374016086956522	0.24235411126087	17.7065	0.31728962700745	NA	1824.668429	48.2	-1.01110576354167	NA	3.457386540204	0.0133854772762049	1.26812616298397	0.0387316951481906	0.193418840413689	0.231310163969032	0.331724217568961	0.00543979273351771	NA	0	0	0.0184267444424758	NA
286	"10/14/2017"	2017	10	14	5	"2"	"2"	"Stem"	3.28778604166667	0.993288791666667	0.465742395833333	0.88314525	-0.00485979166666667	0.1616752605	17.134375	0.317062554973596	60	1824.668429	48.2	-1.01110576354167	NA	3.04358272696297	0.0113160712378041	1.57077543746445	0.18208504125802	0.0732659224813396	0.176925193248412	0.402972521719372	0.00539777713877729	0	0	0	0.0184267444424758	NA
286	"10/14/2017"	2017	10	14	6	"3"	"2"	"Stem"	1.53430260869565	0.996020717391304	0.373763565217391	0.775511586956522	0.00666047826086956	0.192930169869565	17.0888333333333	0.317046519985283	151	1824.668429	48.2	-1.01110576354167	NA	0.495954771739387	0.0057845455443914	0.945658049206565	0.187608415963498	0.0779206477385047	0.177152587780512	0.448780053291013	0.00538290714351233	0	0	0	0.0184267444424758	NA
286	"10/14/2017"	2017	10	14	7	"1"	"3"	"Soil"	54.0292108695652	0.999363956521739	-2.12476065217391	0.989110717391304	-0.021572	0.161723614130435	17.6852291666667	0.26850059776285	NA	1104.466167	37.5	-1.01110576354167	NA	2.38237845087046	0.000623977962770897	1.37317115261479	0.0353556536249303	0.125457191402269	0.199201304097791	0.333794390604868	0.0013261359180944	NA	0	0	0.0184267444424758	NA
